sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz483	locus_779846_780415	779846	780415	570	0	258.0	243.3	79	267	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz483	locus_887018_887608	887018	887608	591	0	184.0	159.2	41	191	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	79.4
mz483	locus_415556_416118	415556	416118	563	0	303.0	283.9	78	312	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz483	locus_453934_454455	453934	454455	522	0	453.0	438.3	217	466	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_460040_460587	460040	460587	548	0	567.0	522.6	111	576	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_489164_489714	489164	489714	551	0	310.0	291.0	157	319	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_500506_501029	500506	501029	524	0	319.0	299.9	93	326	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz483	locus_507770_508319	507770	508319	550	0	446.5	407.2	116	463	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_513029_513562	513029	513562	534	0	741.0	726.3	469	758	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_528510_529115	528510	529115	606	0	402.0	387.6	163	410	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_547326_547881	547326	547881	556	0	673.0	657.7	257	689	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_574423_574941	574423	574941	519	0	270.0	254.3	93	276	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8
mz483	locus_582766_583314	582766	583314	549	0	681.0	643.4	319	697	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_47737_48286	47737	48286	550	0	256.0	249.4	112	261	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_619683_620217	619683	620217	535	0	434.0	421.9	204	442	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_623085_623666	623085	623666	582	0	312.0	291.2	143	325	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_656560_657095	656560	657095	536	0	364.0	348.3	124	372	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_669846_670422	669846	670422	577	0	519.0	504.0	268	528	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_670741_671255	670741	671255	515	0	236.0	227.1	70	242	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz483	locus_708212_708840	708212	708840	629	0	454.0	423.3	161	471	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_60976_61551	60976	61551	576	0	87.5	84.3	28	93	100.0	100.0	100.0	100.0	100.0	99.7	99.7	99.7	0.0
mz483	locus_772599_773182	772599	773182	584	0	225.0	217.6	76	231	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.5
mz483	locus_6272_6851	6272	6851	580	0	276.0	247.8	70	283	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz483	locus_858336_858869	858336	858869	534	0	533.0	511.0	191	547	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_873851_874387	873851	874387	537	0	511.0	501.4	229	519	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_884017_884576	884017	884576	560	0	381.0	357.5	141	390	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_890076_890675	890076	890675	600	0	256.0	225.3	81	261	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz483	locus_915022_915600	915022	915600	579	0	663.0	644.5	213	677	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_915797_916386	915797	916386	590	0	443.0	423.1	121	451	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_955414_955954	955414	955954	541	0	588.0	570.6	266	604	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_1009874_1010467	1009874	1010467	594	0	221.0	212.2	95	227	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.5
mz483	locus_1019579_1020141	1019579	1020141	563	0	103.0	99.0	38	105	100.0	100.0	100.0	100.0	100.0	100.0	99.6	99.5	76.2
mz483	locus_1034458_1035080	1034458	1035080	623	0	555.0	520.0	168	568	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_1040128_1040684	1040128	1040684	557	0	386.0	366.2	159	398	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_1042114_1042700	1042114	1042700	587	0	191.0	184.7	75	200	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz483	locus_1049123_1049684	1049123	1049684	562	0	99.0	96.1	27	102	100.0	100.0	100.0	100.0	100.0	99.6	99.6	99.6	44.5
mz483	locus_1050866_1051481	1050866	1051481	616	0	531.0	510.1	205	547	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_1054544_1055118	1054544	1055118	575	0	373.0	353.8	122	382	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_1057344_1057902	1057344	1057902	559	0	1413.0	1354.6	427	1434	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_1072022_1072555	1072022	1072555	534	0	855.0	828.9	359	875	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_1104604_1105171	1104604	1105171	568	0	447.0	420.8	96	457	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz483	locus_6906_7492	6906	7492	587	0	304.0	297.2	120	316	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
