sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz409	locus_779846_780415	779846	780415	570	0	239.0	225.1	65	246	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz409	locus_887018_887608	887018	887608	591	0	123.0	106.5	27	129	100.0	100.0	100.0	100.0	100.0	99.2	97.5	93.6	77.0
mz409	locus_415556_416118	415556	416118	563	0	233.0	217.0	52	238	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz409	locus_453934_454455	453934	454455	522	0	342.0	333.2	164	354	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_460040_460587	460040	460587	548	0	495.0	461.4	119	505	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_489164_489714	489164	489714	551	0	221.0	205.4	90	228	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8
mz409	locus_500506_501029	500506	501029	524	0	286.0	269.2	78	292	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz409	locus_507770_508319	507770	508319	550	0	404.0	367.3	101	418	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_513029_513562	513029	513562	534	0	449.0	439.5	271	459	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_528510_529115	528510	529115	606	0	341.0	328.6	159	350	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_547326_547881	547326	547881	556	0	582.0	570.0	209	595	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_574423_574941	574423	574941	519	0	262.0	246.6	91	272	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.4
mz409	locus_582766_583314	582766	583314	549	0	524.0	497.8	232	538	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_47737_48286	47737	48286	550	0	166.0	161.1	66	169	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.1
mz409	locus_619683_620217	619683	620217	535	0	351.0	343.4	165	359	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_623085_623666	623085	623666	582	0	245.0	231.3	97	254	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8
mz409	locus_656560_657095	656560	657095	536	0	290.0	276.1	99	298	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8
mz409	locus_669846_670422	669846	670422	577	0	380.0	371.2	212	391	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_670741_671255	670741	671255	515	0	188.0	180.7	51	191	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz409	locus_708212_708840	708212	708840	629	0	387.0	358.1	144	397	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_60976_61551	60976	61551	576	0	61.0	60.5	19	66	100.0	100.0	100.0	100.0	99.7	99.7	99.7	99.3	0.0
mz409	locus_772599_773182	772599	773182	584	0	165.0	160.5	46	167	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	98.6
mz409	locus_6272_6851	6272	6851	580	0	201.0	177.8	43	208	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	97.9
mz409	locus_858336_858869	858336	858869	534	0	410.0	392.7	119	417	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_873851_874387	873851	874387	537	0	357.0	349.6	159	364	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_884017_884576	884017	884576	560	0	210.0	195.2	66	216	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz409	locus_890076_890675	890076	890675	600	0	227.0	199.8	61	234	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.0
mz409	locus_915022_915600	915022	915600	579	0	534.0	521.1	196	544	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_915797_916386	915797	916386	590	0	447.0	430.0	142	454	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_955414_955954	955414	955954	541	0	473.0	458.6	225	483	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_1009874_1010467	1009874	1010467	594	0	142.0	136.8	53	148	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.5
mz409	locus_1019579_1020141	1019579	1020141	563	0	53.0	51.3	19	56	100.0	100.0	100.0	100.0	99.6	99.5	97.3	73.9	0.0
mz409	locus_1034458_1035080	1034458	1035080	623	0	450.0	419.6	116	461	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_1040128_1040684	1040128	1040684	557	0	258.0	247.9	106	265	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_1042114_1042700	1042114	1042700	587	0	184.0	177.5	65	191	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz409	locus_1049123_1049684	1049123	1049684	562	0	81.0	78.7	32	83	100.0	100.0	100.0	100.0	100.0	100.0	99.6	99.6	0.0
mz409	locus_1050866_1051481	1050866	1051481	616	0	462.0	442.7	196	476	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_1054544_1055118	1054544	1055118	575	0	392.0	374.6	164	404	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_1057344_1057902	1057344	1057902	559	0	1127.0	1083.7	359	1150	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_1072022_1072555	1072022	1072555	534	0	578.0	556.9	220	591	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_1104604_1105171	1104604	1105171	568	0	349.0	327.8	75	358	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz409	locus_6906_7492	6906	7492	587	0	238.0	232.8	113	245	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_1128360_1128924	1128360	1128924	565	0	270.0	254.6	74	276	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz409	locus_1130248_1130844	1130248	1130844	597	0	268.0	239.9	64	277	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz409	locus_101570_102137	101570	102137	568	0	351.0	313.5	79	362	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz409	locus_106712_107310	106712	107310	599	0	208.0	199.1	76	214	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz409	locus_19650_20166	19650	20166	517	0	269.0	262.8	150	276	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_189605_190127	189605	190127	523	0	275.0	270.7	103	281	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_214607_215181	214607	215181	575	0	114.0	111.2	40	116	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	93.2
mz409	locus_20302_20892	20302	20892	591	0	76.0	70.9	9	86	100.0	100.0	100.0	99.8	99.3	99.2	87.8	86.0	0.0
mz409	locus_244634_245243	244634	245243	610	0	265.0	226.4	28	278	100.0	100.0	100.0	100.0	100.0	99.7	99.7	99.3	83.4
mz409	locus_253222_253808	253222	253808	587	0	307.0	279.8	119	316	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_254023_254581	254023	254581	559	0	104.0	102.3	42	110	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8	73.9
mz409	locus_264813_265405	264813	265405	593	0	640.0	629.7	292	651	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_311821_312450	311821	312450	630	0	202.0	176.9	43	223	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.0	82.4
mz409	locus_321507_322062	321507	322062	556	0	419.0	394.6	134	429	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_27662_28204	27662	28204	543	0	416.0	406.2	127	425	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_372296_372862	372296	372862	567	0	356.0	339.6	158	363	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz409	locus_234911_235381	234911	235381	471	0	230.0	225.2	132	236	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
