sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz461	locus_779846_780415	779846	780415	570	0	208.0	197.4	84	216	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_887018_887608	887018	887608	591	0	135.0	116.8	19	141	100.0	100.0	100.0	100.0	99.7	99.7	98.1	97.3	77.7
mz461	locus_415556_416118	415556	416118	563	0	123.0	115.1	27	126	100.0	100.0	100.0	100.0	100.0	99.6	99.6	99.6	88.1
mz461	locus_453934_454455	453934	454455	522	0	339.0	331.8	189	348	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_460040_460587	460040	460587	548	0	428.0	400.9	122	435	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_489164_489714	489164	489714	551	0	175.0	163.1	71	182	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.4
mz461	locus_500506_501029	500506	501029	524	0	266.0	255.3	80	272	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_507770_508319	507770	508319	550	0	327.0	302.4	96	340	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_513029_513562	513029	513562	534	0	279.0	273.4	166	287	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_528510_529115	528510	529115	606	0	285.0	274.0	149	291	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_547326_547881	547326	547881	556	0	433.0	426.7	154	449	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_574423_574941	574423	574941	519	0	285.0	270.0	111	291	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_582766_583314	582766	583314	549	0	369.0	353.2	186	377	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_47737_48286	47737	48286	550	0	134.0	129.5	55	138	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	94.4
mz461	locus_619683_620217	619683	620217	535	0	233.0	227.6	113	238	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_623085_623666	623085	623666	582	0	325.0	309.3	153	336	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_656560_657095	656560	657095	536	0	248.0	239.0	91	253	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_669846_670422	669846	670422	577	0	246.0	239.1	127	252	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_670741_671255	670741	671255	515	0	123.0	119.1	44	127	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6	91.5
mz461	locus_708212_708840	708212	708840	629	0	317.0	294.7	131	324	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_60976_61551	60976	61551	576	0	46.0	45.3	19	49	100.0	100.0	100.0	100.0	99.7	99.7	94.4	0.0	0.0
mz461	locus_772599_773182	772599	773182	584	0	139.0	136.4	61	143	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.5
mz461	locus_6272_6851	6272	6851	580	0	236.0	214.9	70	242	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz461	locus_858336_858869	858336	858869	534	0	245.0	236.6	83	252	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_873851_874387	873851	874387	537	0	178.0	175.5	80	181	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_884017_884576	884017	884576	560	0	184.0	174.0	72	191	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_890076_890675	890076	890675	600	0	209.5	191.3	62	216	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz461	locus_915022_915600	915022	915600	579	0	556.0	541.4	211	570	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_915797_916386	915797	916386	590	0	342.0	329.4	95	349	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz461	locus_955414_955954	955414	955954	541	0	431.0	419.9	206	444	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_1009874_1010467	1009874	1010467	594	0	180.0	174.4	78	187	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.8
mz461	locus_1019579_1020141	1019579	1020141	563	0	67.0	65.1	34	70	100.0	100.0	100.0	100.0	100.0	100.0	99.5	93.6	0.0
mz461	locus_1034458_1035080	1034458	1035080	623	0	353.0	329.9	90	362	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz461	locus_1040128_1040684	1040128	1040684	557	0	189.0	181.3	73	196	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_1042114_1042700	1042114	1042700	587	0	277.0	267.5	114	283	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_1049123_1049684	1049123	1049684	562	0	106.0	102.8	42	111	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6	79.4
mz461	locus_1050866_1051481	1050866	1051481	616	0	379.0	364.4	154	389	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_1054544_1055118	1054544	1055118	575	0	361.0	345.0	171	375	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_1057344_1057902	1057344	1057902	559	0	864.0	828.9	267	882	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_1072022_1072555	1072022	1072555	534	0	311.0	299.4	121	317	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_1104604_1105171	1104604	1105171	568	0	373.0	353.4	76	382	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_6906_7492	6906	7492	587	0	190.0	186.9	75	199	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz461	locus_1128360_1128924	1128360	1128924	565	0	285.0	270.6	91	293	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_1130248_1130844	1130248	1130844	597	0	176.0	157.4	50	184	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	86.4
mz461	locus_101570_102137	101570	102137	568	0	248.0	223.1	44	255	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6	95.6
mz461	locus_106712_107310	106712	107310	599	0	229.0	223.0	109	239	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_19650_20166	19650	20166	517	0	370.0	361.4	214	380	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_189605_190127	189605	190127	523	0	151.0	148.5	66	154	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_214607_215181	214607	215181	575	0	107.0	104.4	43	109	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	87.8
mz461	locus_20302_20892	20302	20892	591	0	98.0	90.9	23	110	100.0	100.0	100.0	100.0	99.7	99.7	99.2	97.0	40.8
mz461	locus_244634_245243	244634	245243	610	0	212.0	188.4	40	226	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	92.6
mz461	locus_253222_253808	253222	253808	587	0	214.0	193.8	80	221	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.3
mz461	locus_254023_254581	254023	254581	559	0	114.0	110.7	52	118	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	89.6
mz461	locus_264813_265405	264813	265405	593	0	485.0	476.5	210	495	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_311821_312450	311821	312450	630	0	171.0	150.7	51	184	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	82.4
mz461	locus_321507_322062	321507	322062	556	0	331.0	311.8	95	340	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz461	locus_27662_28204	27662	28204	543	0	310.0	302.3	84	317	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8
mz461	locus_372296_372862	372296	372862	567	0	393.0	373.7	187	402	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz461	locus_234911_235381	234911	235381	471	0	256.0	251.6	153	262	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
