sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz443	locus_779846_780415	779846	780415	570	0	339.0	320.5	108	349	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_887018_887608	887018	887608	591	0	210.0	186.4	56	222	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	92.2
mz443	locus_415556_416118	415556	416118	563	0	247.0	230.9	56	254	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz443	locus_453934_454455	453934	454455	522	0	528.0	515.5	285	542	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_460040_460587	460040	460587	548	0	751.0	698.3	194	765	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_489164_489714	489164	489714	551	0	284.0	263.1	111	292	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_500506_501029	500506	501029	524	0	334.0	317.7	117	341	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_507770_508319	507770	508319	550	0	510.0	473.2	149	532	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_513029_513562	513029	513562	534	0	498.0	487.4	296	509	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_528510_529115	528510	529115	606	0	400.0	384.4	182	410	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_547326_547881	547326	547881	556	0	699.0	684.4	258	717	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_574423_574941	574423	574941	519	0	442.0	419.5	169	451	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_582766_583314	582766	583314	549	0	660.0	633.0	333	673	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_47737_48286	47737	48286	550	0	315.0	307.1	129	322	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_619683_620217	619683	620217	535	0	470.0	458.3	214	480	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_623085_623666	623085	623666	582	0	508.0	475.7	234	521	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_656560_657095	656560	657095	536	0	387.0	370.0	132	393	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_669846_670422	669846	670422	577	0	422.0	412.8	231	434	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_670741_671255	670741	671255	515	0	225.0	219.3	97	232	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz443	locus_708212_708840	708212	708840	629	0	386.0	359.0	147	399	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_60976_61551	60976	61551	576	0	91.0	88.7	38	96	100.0	100.0	100.0	100.0	100.0	100.0	99.7	99.7	0.0
mz443	locus_772599_773182	772599	773182	584	0	305.0	297.9	125	312	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_6272_6851	6272	6851	580	0	348.0	314.7	101	355	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_858336_858869	858336	858869	534	0	523.0	504.8	176	536	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_873851_874387	873851	874387	537	0	331.0	325.1	129	337	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_884017_884576	884017	884576	560	0	305.0	288.6	108	311	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_890076_890675	890076	890675	600	0	368.0	331.6	119	377	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_915022_915600	915022	915600	579	0	782.0	758.5	293	799	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_915797_916386	915797	916386	590	0	559.5	538.2	178	568	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_955414_955954	955414	955954	541	0	720.0	702.1	381	740	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1009874_1010467	1009874	1010467	594	0	266.0	257.0	119	276	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1019579_1020141	1019579	1020141	563	0	106.0	102.0	39	111	100.0	100.0	100.0	100.0	100.0	100.0	99.8	99.5	80.5
mz443	locus_1034458_1035080	1034458	1035080	623	0	601.0	562.8	152	616	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1040128_1040684	1040128	1040684	557	0	334.0	320.0	147	339	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1042114_1042700	1042114	1042700	587	0	283.0	271.6	112	293	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1049123_1049684	1049123	1049684	562	0	177.0	171.6	54	182	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz443	locus_1050866_1051481	1050866	1051481	616	0	576.0	552.0	243	592	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
