sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz411	locus_779846_780415	779846	780415	570	0	2.0	1.9	1	2	100.0	88.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_887018_887608	887018	887608	591	138	1.0	0.8	0	1	76.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_415556_416118	415556	416118	563	563	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_453934_454455	453934	454455	522	1	3.0	2.4	0	3	99.8	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_460040_460587	460040	460587	548	548	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_489164_489714	489164	489714	551	8	2.0	1.8	0	2	98.5	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_500506_501029	500506	501029	524	524	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_507770_508319	507770	508319	550	2	3.0	2.7	0	3	99.6	99.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_513029_513562	513029	513562	534	534	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_528510_529115	528510	529115	606	21	3.0	2.8	0	3	96.5	91.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_547326_547881	547326	547881	556	4	1.0	1.0	0	1	99.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_574423_574941	574423	574941	519	519	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_582766_583314	582766	583314	549	6	1.0	1.0	0	1	98.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_47737_48286	47737	48286	550	2	3.0	2.6	0	3	99.6	84.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_619683_620217	619683	620217	535	2	5.0	4.7	0	5	99.6	99.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_623085_623666	623085	623666	582	92	1.0	0.8	0	1	84.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_656560_657095	656560	657095	536	3	3.0	2.9	0	3	99.4	99.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_669846_670422	669846	670422	577	8	1.0	1.0	0	1	98.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_670741_671255	670741	671255	515	44	2.0	1.8	0	2	91.5	90.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_708212_708840	708212	708840	629	629	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_60976_61551	60976	61551	576	2	3.0	3.0	0	3	99.7	99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_772599_773182	772599	773182	584	4	3.0	2.8	0	3	99.3	94.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_6272_6851	6272	6851	580	38	4.0	3.8	0	5	93.4	82.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_858336_858869	858336	858869	534	49	2.0	1.8	0	2	90.8	87.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_873851_874387	873851	874387	537	0	2.0	2.0	1	2	100.0	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_884017_884576	884017	884576	560	133	1.0	0.8	0	1	76.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_890076_890675	890076	890675	600	0	6.0	5.2	2	6	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_915022_915600	915022	915600	579	0	4.0	3.6	1	4	100.0	99.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_915797_916386	915797	916386	590	86	1.0	0.9	0	1	85.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_955414_955954	955414	955954	541	0	2.0	1.9	1	2	100.0	92.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1009874_1010467	1009874	1010467	594	1	3.0	2.6	0	3	99.8	96.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1019579_1020141	1019579	1020141	563	0	3.0	3.1	1	4	100.0	98.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1034458_1035080	1034458	1035080	623	89	2.0	1.7	0	2	85.7	81.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1040128_1040684	1040128	1040684	557	1	5.0	4.2	0	5	99.8	81.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1042114_1042700	1042114	1042700	587	0	3.0	2.8	1	3	100.0	96.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1049123_1049684	1049123	1049684	562	113	1.0	0.8	0	1	79.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1050866_1051481	1050866	1051481	616	616	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1054544_1055118	1054544	1055118	575	575	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1057344_1057902	1057344	1057902	559	559	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1072022_1072555	1072022	1072555	534	534	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1104604_1105171	1104604	1105171	568	34	5.0	5.0	0	6	94.0	93.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_6906_7492	6906	7492	587	0	5.0	4.9	1	5	100.0	99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1128360_1128924	1128360	1128924	565	565	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_1130248_1130844	1130248	1130844	597	108	2.0	1.6	0	2	81.9	80.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_101570_102137	101570	102137	568	2	4.0	3.8	0	4	99.6	99.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
